PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-2;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-2;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-2;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-2;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-3;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-3:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-3;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-3:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-3;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-3:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-northeast-3;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-northeast-3:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-south-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-south-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-south-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-south-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-south-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-south-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-south-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-south-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-2;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-2;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-2;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ap-southeast-2;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ca-central-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ca-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ca-central-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ca-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ca-central-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ca-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;ca-central-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:ca-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-central-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-central-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-north-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-north-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-north-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-north-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-north-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-west-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.2.aws.sh.1;Sistema de métricas;op.mon.2;operacional;monitorización del sistema;Utilizar Security Hub para obtener una vista consolidada de los hallazgos de seguridad en los servicios de AWS habilitados.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-west-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.3.r1.aws.sh.1;Correlación de eventos;op.mon.3.r1;operacional;monitorización del sistema;Activar GuardDuty y Security Hub o bien disponer de un SIEM externo a AWS;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-west-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-1;2025-12-03 13:29:30.917549;op.mon.3.r2.aws.sh.1;Análisis dinámico;op.mon.3.r2;operacional;monitorización del sistema;Utilizar las herramientas AWS Config y Security hub;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-west-1:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;046049643060;eu-west-2;2025-12-03 13:29:30.917549;op.exp.7.aws.sh.1;Gestión de incidentes;op.exp.7;operacional;explotación;Habilitar Security Hub;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad,disponibilidad;automático;;FAIL;Security Hub is not enabled.;arn:aws:securityhub:eu-west-2:046049643060:hub/unknown;securityhub_enabled;False;hub/unknown;ENS;ENS RD 311/2022 - Categoría Alta
