PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_FAMILYNAME;REQUIREMENTS_ATTRIBUTES_FAMILYDESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTIONOBJECTIVE;REQUIREMENTS_ATTRIBUTES_APPLICABILITY;REQUIREMENTS_ATTRIBUTES_RECOMMENDATION;REQUIREMENTS_ATTRIBUTES_SECTIONTHREATMAPPINGS;REQUIREMENTS_ATTRIBUTES_SECTIONGUIDELINEMAPPINGS;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy IAMUserChangePassword attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];FAIL;User main@darshan has the policy IAMUserChangePassword attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy IAMUserChangePassword attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy IAMUserChangePassword attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;;CCC.Core.CN05 Prevent Access from Untrusted Entities;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy IAMUserChangePassword attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR06;When any request is made to the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy IAMUserChangePassword attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/IAMUserChangePassword;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN04.AR01;When routing weights change, the request MUST originate from an explicitly defined and trusted identity and MUST be logged.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN04 Enforce Distribution Policies;;Ensure traffic-splitting weights and algorithms are modified only by trusted identities.;['tlp-green', 'tlp-amber', 'tlp-red'];Define a list of trusted principals allowed to modify routing configurations. Enforce via conditional access policies, and log changes using audit logging. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;;CCC.Core.CN05 Prevent Access from Untrusted Entities;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR06;When any request is made to the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonEKSWorkerNodePolicy attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonEKSWorkerNodePolicy;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN04.AR01;When routing weights change, the request MUST originate from an explicitly defined and trusted identity and MUST be logged.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN04 Enforce Distribution Policies;;Ensure traffic-splitting weights and algorithms are modified only by trusted identities.;['tlp-green', 'tlp-amber', 'tlp-red'];Define a list of trusted principals allowed to modify routing configurations. Enforce via conditional access policies, and log changes using audit logging. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Vector.CN02.AR01;When an index lifecycle event is triggered, the service MUST verify that the actor has explicit permissions for the operation type.;Vector Indexing;Controls specific to the management and protection of vector embedding and index operations.;CCC.Vector.CN02 Enforce Role-Based Index Lifecycle Management;;Restrict index lifecycle operations (create, delete, rollback) to privileged identities using fine-grained access controls.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.Vector.TH02', 'CCC.Vector.TH04', 'CCC.TH01']}];[{'ReferenceId': 'FINOS-AIGF', 'Identifiers': ['AIR-PREV-012']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR01;When an attempt is made to modify data on the service or a child resource, the service MUST block requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR02;When administrative access or configuration change is attempted on the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR04;When data is requested from outside the trust perimeter, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;;CCC.Core.CN05 Prevent Access from Untrusted Entities;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Core.CN05.AR06;When any request is made to the service or a child resource, the service MUST refuse requests from unauthorized entities.;Identity and Access Management;The Identity and Access Management control family ensures that only trusted and authenticated entities can access resources. These controls establish strong authentication, enforce multi-factor verification, and restrict access to approved sources to prevent unauthorized use or data exfiltration. ;CCC.Core.CN05 Prevent Access from Untrusted Entities;;Ensure that secure access controls enforce the principle of least privilege to restrict access to authorized entities from explicitly trusted sources only.;['tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH01']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-3']}, {'ReferenceId': 'CCM', 'Identifiers': ['DSP-01', 'DSP-07', 'DSP-08', 'DSP-10', 'DSP-17']}, {'ReferenceId': 'ISO_27001', 'Identifiers': ['2013 A.13.1.3']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy AmazonS3FullAccess attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/AmazonS3FullAccess;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN04.AR01;When routing weights change, the request MUST originate from an explicitly defined and trusted identity and MUST be logged.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN04 Enforce Distribution Policies;;Ensure traffic-splitting weights and algorithms are modified only by trusted identities.;['tlp-green', 'tlp-amber', 'tlp-red'];Define a list of trusted principals allowed to modify routing configurations. Enforce via conditional access policies, and log changes using audit logging. ;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH03']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-1']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy CloudWatchFullAccessV2 attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/CloudWatchFullAccessV2;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.LB.CN05.AR01;When stickiness is enabled, session cookies MUST expire within 30 minutes of inactivity.;Identity and Access Management;Controls that restrict who can change or query load-balancer resources. ;CCC.LB.CN05 Validate Session Affinity;;Configure session persistence to minimise fixation and hijacking risks.;['tlp-green', 'tlp-amber', 'tlp-red'];Audit CCC.LB.F15 parameters via configuration scans.;[{'ReferenceId': 'LB', 'Identifiers': ['CCC.LB.TH04']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.AC-7']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['SC-23']}];FAIL;User main@darshan has the policy CloudWatchFullAccessV2 attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/CloudWatchFullAccessV2;iam_policy_attached_only_to_group_or_roles;False
aws;Common Cloud Controls Catalog (CCC) for AWS;046049643060;us-east-1;2025-12-03 13:29:30.917549;CCC.Monitor.CN05.AR01;When monitoring services have generated an alert, the service MUST ensure only authorised responders silence or acknowledge the alert.;Identity and Access Management;Controls designed to prevent unauthorised access to monitoring features.;CCC.Monitor.CN05 Restrict access to silence or acknowledge an alert;;Ensure only a subset of users can silence or acknowledge alerts to prevent attackers hiding their activity.;['tlp-clear', 'tlp-green', 'tlp-amber', 'tlp-red'];;[{'ReferenceId': 'CCC', 'Identifiers': ['CCC.TH10']}];[{'ReferenceId': 'NIST-CSF', 'Identifiers': ['PR.IR-01', 'PR.AA-05']}, {'ReferenceId': 'NIST_800_53', 'Identifiers': ['AC-3']}];FAIL;User main@darshan has the policy CloudWatchFullAccessV2 attached.;arn:aws:iam::046049643060:user/main@darshan;main@darshan/CloudWatchFullAccessV2;iam_policy_attached_only_to_group_or_roles;False
